ID,name,quantity,date_from,date_to,scrapped,is_material,note,Branch
7091,3mildmdhE00XBHw,57,25/10/2002,04/03/2007,FALSE,FALSE,yXCg8VP9sIPYIkv0PPttQZmWAjVScX4nV3pOaBGekXS9hx1p0HuuPccYvqfYA7gVOlDP5gZNIPI2HnzNrpcVmKY2aQdtgren07v5tmuTrhlAUjRI1RrVeLsDNKyoDqraufBJ13dE4JoF,711429
7092,iYi18U2OAIIpOrs,171,21/12/2001,23/08/2015,FALSE,FALSE,HQ7xmbVhnfzm6psxcalWW5KL4Qy2mPXItT1E4bXrxIlM371ahNXuncLMFw2Wmc4YHq2myn3BC3jOT8S7ZXVZ1neRIo8IiBEUNMEMEOl3UWrt262Hd57OHfhdLleKpucByPAH3F2KwbFe,565011
7093,6vYMw0pmEzMsplB,144,07/03/2000,05/11/2012,FALSE,FALSE,vOXCwcqaChaMRXyFz68CSbREYaVMfkQ0uQAmRkRXgSnElRcDaeDt5lnT6ToWHd4bQjbBWLyPolg9xNdH7RvAhg4Jmrp765QCXMxBzaqOpyEUEoft0gYzr44toRZpg1TtVdmlZbRhlhUs,780870
7094,ckE7L6GZhbUdREW,163,02/08/2003,15/01/2004,FALSE,FALSE,4UZO1NKjLRENbeku4M3JJTVEugkyfOHld6QmrKqNK3GwSUigIEkJFc2k8UeUnVD7JdtfN7Ctfq9PNiwZ7Eqbn8fBDqnXqVjy0JnykDSKC1nYdnXaiEWipmTL7schUoCKGKYD57y4wgYw,895853
7095,VGiZTMzl8AJOzb1,265,22/04/2002,14/12/2006,FALSE,FALSE,TfkPcwINg00JCOHzaLGBKOdG5TBqB72zPK9rOWfOAASlAshgshYQLREFCeTIvcMj7B32OakEp1AK51FNwe7djln8G4ouCXchytn9zpSR6TkTQ4JKYGWRfs9VX5vTv0CSZdVLNGXGLqgP,55266
7096,ATsMueV5ALCFtRl,270,10/01/2003,02/07/2015,FALSE,FALSE,86StPFzLtVEMjiRfHSNaQb5fdNMJa8sZ4nwhCMuGN3A6gqTaPkKAqWSgAwPC2puvmoR6wtc4hHNWb98x4w40yssiVPgQ7sNiJOU2YXofHPciI6FBybHFu4646tkgMM7y3pNMpGYgIZtj,138302
7097,PJZZJebfkHxPRZ5,201,31/01/2000,09/06/2009,FALSE,FALSE,2WrDl7VKXowTLWsucOv175PKsuAGyRme6qRItb9KcE4vJWlukJyZ3mv7HgV07OWFBSXeFkABOlZ3AdBWIQfocMlU5TAMGINNryt08GpAJxLRM16of8sqtsmzrDjvjy4FYLMMtKXBlffp,983146
7098,BTHDXWrHage9L4J,279,23/06/2001,08/12/2014,FALSE,FALSE,t4UlqFNN7xX5fYNGxp2rNByBberEKw6aGYnbXguaQwNGv9BfNOFaATbsFSJLXICL17zGuvsR4babxsPbdM15rfZw75WEXiCHtCPyK4ubfxfj3A4XDrrLRHdVhDJzZo3VYSrvcbRjbZZ3,258068
7099,A026B8Bq110mi3Q,33,10/01/2002,01/07/2009,FALSE,FALSE,I4lZIt1rkVrKNxbmNegcFMjLKyfYh90pRn2DZQsH848hi5hHkOqpnIN5VaOTNdJkfB3k5XN6wZdLOBmORYxSTLCJZ6r8CY4euXBhC6MMBt3OoCrUy9Czq0RU9uK9pO4Xe8a19EMUMkRj,892699
7100,SxeXPXKCWEy4Fri,89,11/07/2001,04/02/2016,FALSE,FALSE,0UtxrnFjrCLPxtSE2AaKfvSg4i8DevwEyvZDaPobtUXpWC9dOs6eTfGECN3JoBE6PHbBUPonW9aKXmJ1jfywyRuToUAMVfwrQbZPl7I9ETIUE5qZEBjIMSH7WIXAObR0Ms46M4QmXzrf,141631
7101,JaOtnkIU5ne7Tc2,141,25/12/2000,21/11/2006,FALSE,FALSE,uNJv7vXkmy63nWoT65iN7muBxBOEFd1S2s3X8j72HXrn6j6wHTFWjIDHcH75gTfI7nB4cQUX7qGj5HFOFc7vYetupv40lBVx2jpShBT09rY3BdMVCt0EWttc4RPrWdv5UTrWbxqDJGwq,253894
7102,F0sLijy2LRaIzNY,76,02/04/2001,22/06/2015,FALSE,FALSE,03PCw4P6CWDjEIwo3uD2ihOYaRhmQvmRAZspjzYWLMw0Uqrdr1BsfzNTp0lfXnpRtwioaGFEWqrWuXEujE4Zt3wLMZAtN29hgeHiICCkv7WyI0iSv15SsPh0AWcAGW1drJ0QQglgBUow,128911
7103,g7DV0r7V7qzQ6Qh,230,17/12/2002,05/12/2015,FALSE,FALSE,RCPPYRYlvTDTGJYYfgBUjT98069zOqnzEVjpsGiZboL7ecd2FAkWGoa7DQZcRiWEpNOvktpY8l24IBdYcHuNFQta4lmbqFH2RGRRNsRWULYevgzBwB9KyJ8Yey09GOs2eAmBtMKuzY23,36417
7104,2OoYvlopF6EIH3w,121,24/03/2000,24/06/2011,FALSE,FALSE,xRk0PVaQEgPJbNfjCwi5d30Zv1hIvaWO3f7TEy0lo2CWgPaEuhbsbzZ4bKFXxReoJBQ6QMeO67Ql0e2gadYO9nxDFD13tcxWXYMf9exhCNvejxD7Si7U3QpgOM0MUleeJ3NcRXh6p0Lw,897646
7105,1SeRA4lKfddHsqR,232,20/05/2000,14/05/2009,FALSE,FALSE,kp4BAoCE3o5sjMZ9T9qaGulGvSEntDk8yrZOqJeybCyCVDEYwcYSoPe0EyQrjYV0D731xLSKe19D5iusOq0QoSTjNjJ22wPCr88YJNllJOywPa5gEid3hELvnTnOBaRrl6V6kViAFPGa,525496
7106,ehUwonxUTWemxMv,249,05/06/2001,06/05/2010,FALSE,FALSE,85t9cxS7uRG91jXn6YPctJXksbroXdXWBrprEU0iLpC5pzrxNG9s50WziIQAGokQ4t8K4pimhrRDGc43u4bReoaKV0J5EzcgFvA51h3hhXLOjSsGNXQLNSwPTxyDfnhrPu8Ub9BMB3tG,152389
7107,dMlDIDrqjQTw9vm,16,10/11/2003,20/12/2007,FALSE,FALSE,XpOVEKUjpwGLv5c51I8aMVpX8eL1zQ9NxtuXdUfG9NT9f164j98VAXGC90Xk8cuZw2YBLFcgm2b9Bq1HhRSzSnNZnrYm75Hgd4Mmc4tehbsI6HBT8PCrK4GIp9Ydqzjru4fHdOomiyS0,263649
7108,4EdfpEos2aWjxE7,144,25/05/2002,18/02/2008,FALSE,FALSE,4ztlaJWlPNlf3xlK0zUi6TZRKGSAk83qb3vO4GbR97i0W8mbLhBLDdolabaU0VART4D9CWPuXDi9ui5Md1zD6sn8PKydqHao7Qgb4nZyRRxA4p01gN18g6UlQEu1iwDQm4BdCdSzcAvp,240053
7109,4mDjT66dQcHA64K,250,16/03/2002,29/08/2009,FALSE,FALSE,WzC4BggKpqoAKimzjAJwBhHSc65uQaXOD57H4iO5lzQOgys8opogOOmyrtcElv4OSZ7Pke5BwOKLR3vnO6Glv1AySIZKGJUz5B6H1cXJunuAEbhy7y0ppScbZJ6cFu4m4UPP6owvi70I,886391
7110,HAu1llNRToJmifs,211,09/01/2003,12/09/2012,FALSE,FALSE,R1TBEHscUTYZF1ehnTPKmrb6FPm30Z94ApTt3POhbKNLTSaEjcFy0jjjZX6yezm5UeYahunXErtcdQmwziTXUKDbGuUgSZDliS0z4AhzzruJzGGIuK96gOkKa7TxaHFonI4Kaw2zAdim,90972
7111,a4l9nLvIaHFTspY,285,29/03/2003,24/03/2004,FALSE,FALSE,5s7SJ5Cq7tgVUJOV7NgCkcuY5IQE0AVY4xsdyzQLCnu52lWlKWo19olc7jWBo8z6YHagavhH7UA7syfTwp3dWdZPMPfOdPhExxhvKzKYzh4oonuIEDO9EWk5rLUKPSorx5J5RuI7ffny,443623
7112,jvlifXKaAiAaMlD,297,23/04/2002,16/12/2017,FALSE,FALSE,y0T4RditvV6kwp2INqP5tsprJcfWG5X42Eqg0ftEbrbQGZrUQYpflxuGKluy8Mmz8Crs8WRs7LdBRZluuKFsQ1TETkVOv4FOFlSEr9W3G7iaUtyvAAExG4jGsmYXBC6CFO5qGgCvyMlT,8929
7113,T2ukvjOu0SHLBMV,23,19/01/2001,27/07/2014,FALSE,FALSE,Ipe7T94TQx01ylbyMLwGuo4L8KzTgSxhpwn4txhSN2vZfMvXbPyUi8CduT9IKlw7ASMC8gEYne323fpvYb2Qec9qtJKaxYIlFxYMAtY4LZqEEJkPnNussfdhTfSzWokOVRxGGcvpC7FE,924270
7114,w5ljj4xjoZ2kT13,149,29/03/2000,13/05/2007,FALSE,FALSE,dIKcFpvZYvX3tQb0Ak5YMwOiQOcZiPUMyMFwmHjtHK4GgkrTGqx1wYJr3lM0NV1JbKEgLpO3ALQC1ICpgJT2bcaaCX2A4sgwTvpVgLIab40lHHzvihUDB8r8uodxxN9SoetFdrJVA2ah,785164
7115,lyT5iHcXYdvUEql,260,14/12/2000,01/12/2014,FALSE,FALSE,tR1X8CIiJW5UiOpvl3LsYBxGRnpOMmD2qgzzk9aamw5UphJG7cTou49sevGUX4VgSDoBZ0LldvGmFcaueiRtTZHvhGVy3FDsaZBm2IrHRsK9xXmBUV0ymlN352dSeWrYsYLqby1V1Jck,447887
7116,OI8KeTdiOOFzLHq,1,04/07/2002,25/09/2010,FALSE,FALSE,6jgde6dImpx4TyL2JJdTWeUI1rchhjc1j8ht7EtRmqjb3FVkbB1mxFzbPYmxe5lCN5UUQb5FZLqq52OvV1FfszEdJFejb5xqFgO7uAUAGwMlZIgXJ0cm0FUX11KK6WneYAlZnRBVhFZ6,587849
7117,ncEBjGZldL09M0F,266,21/10/2002,25/02/2005,FALSE,FALSE,Ht1zHEupXuZxJl06BAMKlMxMHeYBpx4PpdbXiwWGFUyFqFqhNxHsAO645prmps9j0JHpJcYPnFFQYsfCx0y2qMObghb2EubWUOPg7AYuY1F4JpgNJpyz4H3o4qJmAfK2os6Jd9ExcDdy,73210
7118,HUS1BNtZ6lbNVkl,84,02/07/2000,02/08/2016,FALSE,FALSE,WuKkBW0nEhkXRlxwu6CRtx2Xx5qUkH4E2Hodiz5PljRDB3jK6G7PMJAj2xxFqgD7mgfJ7TN5BxpJfyW3VfXdJp1tHEkvBziEfUbeXZNm3COZd0DDa3uKJjx6pwC2sb3LOloLX1f5SukH,23294
7119,bcPRAhVIFY56hey,180,16/03/2000,10/03/2008,FALSE,FALSE,2qiXy1Y9pfNgv2LGvG0pso2D4h70I9YRXFI0wuQhh619lEmcsVX5UNdOyfdQ3i1qG5JqtUTB0SIvw3c05eHwld7Kl4CQQ9n8FL2p56sXBWFBEsb5DnVYaEEn88EzSDu0pJqlAw59vtuP,332635
7120,X6F2cHNnoOiAGPr,281,19/06/2002,03/12/2007,FALSE,FALSE,04QsWnrTzPB3MWLzGLbkpevF8H2ownIkJ0mN75Sl1qR9pCpg4IgD4VWVIKtOuChMHbtVu72K3zt8Mwa5cWtnGFpydQEwME1yIF2OSTv6QVJFlXJWuxvYT4FBv51d3G7z850H3LnJkxWv,480892
7121,5kMFHsCZSceOA0c,113,03/11/2003,09/11/2010,FALSE,FALSE,BciKmxghUGLswWLDigfalHDtPrStMXldhhFPdPqp8qquRop51GzxkP64Zz44fwU6frLOR5kT00c5bSclCX1Gix2RlKzoUvKMVtPjdbn6gf6uxAdGWS2H4OYrz3mGG58FqPjrD3Ikt5kC,267477
7122,0HelrsRC2CRHUht,171,11/03/2003,27/08/2005,FALSE,FALSE,vDdKSY8nV0rZAZXn6Mn7cWfJivLG9f9D7K5py1koTd9rCJxIc7koaj8YhTlgM2o01nc0dsyFm9o9XyHY7DnC5UmXMhHePEbbzIzYr7ptIfCb58AtMMiJOl5hBEn6lUzihNKO8srAX44Z,238548
7123,SLcNgXSCfSMNNSX,188,15/08/2000,07/11/2010,FALSE,FALSE,vvdfivUqfPzmaaNCxCPA6BpVEqovGuyRuZulyg7h2grDhA3S5v2aor1uGIb1Gikvai2AqlNQFsIZTlyDxW0V1XnDh9fqFGaT66n9I2mThmV5icbeTXEusO3D4ydqFhK9RycW8z54tgxP,111534
7124,CreEiAWrBqlsDjE,92,02/04/2003,10/08/2013,FALSE,FALSE,EgebJBLboBMUYHFKd7lMuTYumgwSxxqDtFee2Q2paQYi189yIz8YChOuHtymO2n0UJkTnlSNE6we403og8K8zSBL0tWJbQahmiOsXqKhgvTGvuzRzKGPspACHYc4OJvyfP1WlKQ0xmbE,593731
7125,94aG3ETQJLy7hMk,295,16/11/2002,01/05/2004,FALSE,FALSE,dpo3QbFN6CN8WAJzeoTa3yZkRmhTEEeT4MaZoX3ttulJXA0QJhe0RF9pPEmn4vI1i3DKkuLHukrJMQNQvRKhjnCyMuJkvQz7ltkd7qpYWXFqY0c91V1mllR41P7zllWevthcqtTElwKM,57404
7126,iVaWRKsZYMW9bpm,213,03/05/2003,15/08/2017,FALSE,FALSE,ASHCxByaFWfykib26FiXhABHlVv8ZL6ZvDR1lXlKhjWSG3IRW2EfXRu9R9abQ0B4aGDhRjRjeX08osBsMdmhGaCeSSjl6J4rhc29zlAwlfB9bvUj8sPwNdx9DjO89pmUcIbL0B2ld05l,598223
7127,ZCDh7AnN4IeEp25,80,08/12/2000,06/04/2016,FALSE,FALSE,It60oSWiLkAgrB9BYaUoWg7FmObE9ssgvMyRrXPzHfdS5upAw3ePMn7mv0NZ1Sic2eueMrUALeh1CpK1ibRFOcTHOMf0Jz8y7AZa9LxEjdEsFGjGpW1ZBcOZKnQAMd1Vgs3CPu2WoMgv,18385
7128,XlBHnZLx8ixfwAP,107,05/03/2003,16/07/2006,FALSE,FALSE,g15devz5cBjlIXxSDW75YPPegb2TbJoZo4GhQTdx8jU8quwZFxiWOczRma7C3feTXJ7ORPCt3J6y5QyvpcNnkRLMFy5zWa4cEAkhxiH0vzdEfAVVlLXaR0sG8uJcTMWcPeu4qR8GUX2v,102057
7129,yGrEdkOKCeKNSei,14,24/04/2002,29/03/2016,FALSE,FALSE,apUNRF476S1DE9s8MavTglLs5rp0TTxRqyC536vYQPWMr9UqykQkErtzdmSjaDnnekXP6xEPoWCQP8B6W8CtDNM9FNbRoL8NlsrGlEtBgA5rocjfkWNbB4kRXYKtVxkcXzogQ4URPAMC,659525
7130,ReUmn6qS8hLrIas,64,04/02/2001,04/10/2015,FALSE,FALSE,COqB5MArhA2DhGZHRe0n7X0MHXPVemyKfzls9RCVK9kazJW3PlI8dKzoXe3i6pN5MshsfrHAbfd8waW8AWF2dzqV96UfXeYfvpNHloYieHh8r117H5hkjUcXBMsiWln7G7MHMOWW7gYW,589787
7131,RsnIEXXc6y6bN0G,119,16/12/2002,16/09/2013,FALSE,FALSE,tu3iLmC6FFTjke8NKARBv4VI7aIUg1rz2dUme3uM3fHvwzVVNoTjlt3zYulvesZOXdqGJVtRQFHQxkVIFwG1hIOJkfOuS9sLF2YSIOL15BSglnByYcprliqOPhgoH99QW6L4MCA0kP6g,902747
7132,zrh7dZVzTAkhMJD,177,02/11/2001,10/10/2012,FALSE,FALSE,HlVbzGVlKYh9jKrnK6WWnrD9aICfAexi1fVx9Ye3O5CufkIXBS1FwTyZiVBqD0kpl9HEy4nvccHrpSezApdsmsvir6OoXy0XVXJfcDiHoGnULGuQ1MpXW1C2NjX2p9YomtWSI8W7HVEg,510838
7133,FbWlL8wLIcBeUQS,267,25/07/2001,13/03/2011,FALSE,FALSE,cH2zsQAwfxwMwqqNNfKs271qdRc3azGt51t03VaLArydfq38wbddhs1eQMWbxHWqrDR460T1F8sLJYKwXdH8VnLMAPkr99Y2UHwbZ8B5IlYjAqU1BjEUAXVE2F4rPl2Gk00BmsXYbL0t,381999
7134,OmLT4tpZ5D17wrj,95,13/03/2000,23/04/2011,FALSE,FALSE,TOSMp2zglzQ3kwg6cLg83P4JDUHeUA6nBeleWNPLBaK2TadhKkQGcL6DUJIVuVMl2m1GKCjO5U7dEBzn1kUut0L0hhKNF3bqNjAqiWWIACLHOd9STeeKAc2CbAim2VIC3QPeBIFeNMtq,87099
7135,oDmEi14lZQqvq8P,163,20/01/2001,14/12/2016,FALSE,FALSE,fQKYA7ysLXXXeEAbhnmkexD3hqc6Exgzp1DltMYT2Cfl1JTpPNWflXsrNR0Te1nX1ismBZsUOTrbScBYXxq0bANRIVXcVFyAYHtTbqn0fBRSpQZvPc5rKw61UbepBP8IerCKss6rJ0VZ,924810
7136,s4l16lM3KHzlL28,299,01/01/2002,11/12/2017,FALSE,FALSE,ODhfOhUbgIZzmsZDF8W1a9zt7eLBFWjGnnsioX5kfKouiKjPZM7LcGxPNyitVSVKiTM8A1YsCvWQVEKw46m3ZYoh0dU0yMOMydLP8lOhxPIqtg4JnwyZqcvKpoIhgi4zhKb134yTrEFK,764484
7137,P7xTiLMCYygWsBk,95,11/02/2000,02/12/2013,FALSE,FALSE,DQs7erlWl4r1y8UV1bsnFI1Ue0AC0y6yNPf5eE3H4AHG2cosq4d1a694YYcorifw82nicZ1xilsEBvbCLSW5VFYRPlhFlPaWeUI9yGPRDqSyN43n6acYMja3eWT12vLTLWkqmcOFCE2p,849010
7138,wjEVs3JLwBK44Pf,137,21/08/2001,25/12/2014,FALSE,FALSE,MAeLWWHrvH4R7I8lAgKMpwX7wSnokLw6NAf3p9ZoCNIIkKzPbqdcdppangZEscHkU8E7nE6AGfJbnPWldYN3rTciVFQIkV5jGixlG2mWudV8fNxYKxkUPN3AfglhyxavjkVEbuflv0JN,426340
7139,7eCHS18wvkT2pwF,172,30/01/2002,30/12/2014,FALSE,FALSE,s6ZS8iZDpCBdeP6zo98QcZoo6VrSNLXGIOj4iewC4yAtEGvylGYkZnaTSuVn1G0dp5VPpCQJN6WnY4kzj2qGxwqeyQmyIILx8gEJufIjzOXcRx4XKgD8Zuq3O0bZZcBEvip20bFEuHQi,101884
7140,YOMBWOomFMXNzK5,270,22/10/2001,11/06/2004,FALSE,FALSE,Bhta9NSdHeAoaCLyY9iKbCqgL9A72VGgd3Ur4LF9Ftsp4Pnq8iyTIiq91NP9NUkvYdKhsd3N4jFrUAl5VT9UhwX5MV0r5FvuI6QbFG8epkYjd8o0mUn3VQOlFPUXnLRyxUiYtJzPVeo7,404829
7141,XycNq9Fkb1Z1rpW,252,28/01/2002,15/03/2007,FALSE,FALSE,QHceYi0mRNQxHqnFqW64rqEw9dtnKoxCTxZ2nGDTiPabFCo4NXlNzNtkCpe4yNbmaNdURvckTmVbPnr7zzZwCkNFEzz7lIeVxyA1iUnc5B3M2RUZ8hF9xok0AYPb5f9LIAnbmzYfM71B,223820
7142,qANwea8DDfiJNK1,51,28/01/2002,13/09/2014,FALSE,FALSE,3xJJjwzwjK9Lc6eh6HnceOb7NbBac976VJlnz3dssWoA29lOC2FkbZJpVL6IvZUjMCzTV1rCo4tIjbFOzwYj4Wf5A6Sn7U6TBExzJS3LKC6gpBF4GrT8Aup0h4TYjDFT8aGfnPEh3NY2,222051
7143,Z9P91XhPB7SQZ7S,75,26/05/2002,18/11/2013,FALSE,FALSE,kQ0mwFxWwahoUhLg0RAIzFq7ziZlS5wbAERHrmP2e4mgulo7bkGVhGEej2xNpMD0oGnPPDyNBIo5cKNO3bJrza34AwhzzBMR0v1n7YrXw2UZcJBZpiTOCWBOMsPcf9YA5WEqSjQfuw57,857002
7144,Gec0vIJQr8Peuna,72,05/09/2003,01/08/2009,FALSE,FALSE,UGGRydQbEHsQZrX0IS7Hk6pICWf5IdwAWwbBD83e8Cqfs8thd6VBg8dXb7Pc8VSkVr3mQWwJZcIhQJaDm8bMHudYSDkFsagnuFKAEHQHJMmEz6HShMz93GdkOeUNwra85exK8Z8frTC5,673472
7145,IZjW5Rhglgtnmkw,175,05/03/2000,10/12/2009,FALSE,FALSE,6UINUSkDicy58ReK4XZuJiYnYtn7kJdRON87ZSROJjEH8oyv0R1Qtj8Y6eykomdY8gruThulGKljeQpu42GSRMioPkB4dqkhGpIb7DcTgQKi8Y3pyEqwfKGv7Cesg0HajDdzHOx0ZxwB,715734
7146,C9p1rVGZ9xC6iXd,271,14/11/2002,25/01/2010,FALSE,FALSE,EhkRzWrXFt8XnBKusavBgQuu2RqAF1RBu5nxfHKbUidnfg5rm6bUM3Yxx0YhqrSNb7mrYWOkPUr7xHOWW8XIa7y1hzAosmumQPLi4NSQr0E2LaAplCLsUJweIuKjVk2mkErh5qbIpHbj,703202
7147,26qGzVDpbCRHdqZ,51,28/05/2003,12/01/2006,FALSE,FALSE,dt4lCCNsMmMDDtAgMLhxkDPRQF6MTlanjXWlIEZAEZQEMG993lvRuTIZenU6GAYlMieqXZXIvhsLxKEKG6Ts0J3QO7Getc3DAp2nmSmeNmfNk7lTjJzKrquCpObaS3ZTnpKISaiyUyfN,475547
7148,oppQVx5jmtVU4z7,116,17/01/2001,27/07/2013,FALSE,FALSE,dAIlBz2KhYAiKFf7zq3T0NdcK7InL9cEud2wx7l4cJWa7zpGpWYfrl6PhpbErP9i65xrNtJ1F91r0CfURC7yl7XJhmOIggMNJydCB836NgZsuPZeKGxoRL79ioJkeBUjwnhCidTSIBlE,869384
7149,hoZRNt8ati581ed,111,02/04/2000,30/07/2004,FALSE,FALSE,W5qxefQk2c3P2XuD4zOsjKE96d0jZ1qsSj0xRnOCpX8CkH74qIRAsYIM1r0BpqKAvK6Sh6wRlLCLLCYyg52RkpA4an6jwMX8M7QaKoXuVAZgV7AzTBfty3aFJB14ANfYyE8Nv8n1iI5j,223798
7150,QejdmGQurnJThLQ,45,01/12/2001,02/10/2007,FALSE,FALSE,xEUYnLp70zpcXR36vrL4pqjreEFYxEPwTfzC5WDceVqWlqYLzLtThVSGen3iFQKwj3J2c1BZnsaTANGxq3jlV5P7MshRceWNL3wrhgt8JUqy49FRhF2LrianoLptTu6IWNIGaYQJKkbA,179252
7151,PaCNnQuWmKfmdJD,105,29/04/2001,23/12/2009,FALSE,FALSE,91IzsBGGaXNJbGD9jgLrfnRU4SJ6Cms8VWoZmh3JZfCv0MZ4kayAQ9VVjy5a1KExpOyEcoXCnBS9kfes3PVlyrrVBSzymdSPaOFlYUc6DvXPqVuDTMglyd97gcDJyjaJtDiWa2UixZiC,957923
7152,UcopiveZ6qa7PIF,277,31/05/2000,27/08/2008,FALSE,FALSE,Ynb27yZ47nDyXlDFAMDmlHRwYReREqG7B2JHCg91BCReBH3rEYVBcALRVpepUH0RhGweb5CeNLlizxvRYwNpVFeBr2wXCTh4MA74UYPIW0xQYnbi3NRh3L6cmvxiJpc4oqWzz069gFTe,270884
7153,RNmEbNdyC9AAEeS,171,11/12/2003,19/01/2016,FALSE,FALSE,msDQRAy1bKYJsH6Mn1opVvViWYzGnFYl4xyeaiv9MImT4a2jCevB8C50Xe32KrOWwwP5TbvFGodMJBn6gQDIUWm227G5o2ye4QhHL7Plsp4TisrW17W4oFBZKWDVU0aO08S3dfviAcao,744748
7154,cTTJPuErg40yOH7,243,28/10/2002,18/10/2017,FALSE,FALSE,y2VLx3MpW70D3Fkvts6HeoVi7oGLiZv0ssb1sfsAnI1KGuAzqGf8gd6KhxOIxBG7LAVLosDN95dVwLbMoQec3wTPwQU5RjNmC48GZyL7CS8k9lXVVCeggoDZqGZXYH6as0T2MVxzFhZl,97186
7155,xtPK38jPFqGX0jZ,92,08/04/2000,18/11/2010,FALSE,FALSE,fJAOob9Pcl70OdZhrVBu5Bn5eZR7ePP1H2YzjAaPHIY8ccLUJXoN0YWdgEuOJBvNWFtWFk7r4vmxnodBO6yGkBAsf4SfPLFGWLmWtzPiZ7TFvi01ktANNomUFA0KRcbspgabCHSZrPqn,901094
7156,s477Eb4gL22sjRQ,216,12/04/2000,07/01/2016,FALSE,FALSE,Yydblf788mLD2G0h5gwns2v0jam8tHHeszpmbFkX5tkpFpG8aakDnlZfDn1K29O0eqVDaNF06Zs8SGv4ToiShD1HZKjyNZe5etKYTCiMUuHO2aN7261Oa6TbzOoPoRmg4wdi6WkRFV8w,936198
7157,6nO96m5QiPfiZsj,26,07/10/2003,05/07/2005,FALSE,FALSE,oBgWjIF8hfM9oTBWV8pR5INwf3xw5oVUJCRlZ48HZk2NXFt9gqwmnxBgxt0qUSC2K1zlBa6a9h1UQ9ZZJyPO1sqWBvxqESwHh9DfPH7GuWnF5qQxUahgCyBbLdkPmQWqvuwQ63KB0Jef,825866
7158,EkaUf9VnvPEt8lT,233,14/09/2003,07/05/2010,FALSE,FALSE,90aQfp3TfXlDQun4s5fpDSVjXdJpAfHQPafI5XPkLacNssR70jRCyf0rf02BgNTAQUxzOe9Up5emzH1oMLzaOFbujynEfNE8Hc7X5btVk6W3AN1Y9NzVX2vK3DQZ15zb0gfXJdtubd0R,435257
7159,sitV6PERYtkOqwe,260,04/06/2001,07/10/2007,FALSE,FALSE,eOgdE33BebUT4dm0iDH5QrW81jI9LKygPncAixTzqNMUKiR02yi04ibw1hlfv40TnxDQAlRutSODfByTRRGWm7mrMpJBLyEwW3rWeAzRgyHmTXRzsSNdxerqLWEVcQi4NcqlUbyRczzx,478426
7160,0AXyXTS3ll92MBL,40,15/09/2003,31/08/2010,FALSE,FALSE,pfQd5B7o3zK9P7I7pTmdxZSQqU8AjinlfHrxCZpjBOSLAIrgqSj3vY2QMAxkD7FUMjdHQV5QoCcjGHPhnbUQ8uzHOblBmEgEJ88bpjQVWTPt6TJFvP7lmyWctW2yu4njgYaIIx2EL93o,654870
7161,fGL5SfPWH5bVlgs,93,09/12/2000,13/09/2015,FALSE,FALSE,A67W2Zn4s7mK6gOoQcl6EhlEjXuYb8z4nCSjSAOfxa3jGIu4WyZNllycU3xfpPdtHrh4OpWQNGJooC8amzBmimSBNzOYMtzi7JcYlzqrcI9fcKyS4W2zN0LeYfqZa7DeQkqekjzxJUKZ,366426
7162,mxjDA6e009UG879,28,03/06/2002,09/05/2012,FALSE,FALSE,UsVgFq3qv2l5nYedNnQPkgmjuo1DoUHiskqNITvSbZMEYJf3wB118l2xFvwaz0BbvDNDrQU427yLUhLkJ8QndPjGr3IWgVdkXvTV6bLfr69BwrdhkMQ0kY7gdGVyI8XgdOxjO0nsxu5g,258316
7163,PiUAZkvUEmA8xx1,248,02/07/2002,06/09/2013,FALSE,FALSE,4TuiiDzdbR5wVZhMDc0Oyvb8ylaXM7vAvGfRBvgjLfWf6Cu7zgfBqUFI1wu6nbQef4AP3QKR5RCTZ5Bv1dipbuUbBWZPBj6tP1ACBeDjVNFYRvt6u8EJ3kDukjOg05QVVTDh49uWZ8TN,81027
7164,p5KPndeDew0oyQc,138,03/05/2003,25/02/2004,FALSE,FALSE,LCvNsu4QzFpY93XbM0jcYsogRG2Q3P51MgbbszwB5Y8KxEQnV8u2efTdXO6l2oWkJxLcb6sXDhgAtdtNzO44fCXrN8De3LJRBYA92xLZQXy68St3esvotbFHZePd2Od2YP9VdtVBCfoI,120884
7165,Nat4PK9LZehjT3k,117,26/08/2001,06/09/2006,FALSE,FALSE,YauXtlOx738uUOsPSd3rZBjJ6dU9nOR2Ak0tOyp2TwW9lnOdxwkdoB4W0kaQROJsmGutX8AexBXnojiTO0L1nyO9qe3nXZlFmoXe3eFzvGpnnRrQBGBaDSEx2vC3FXGXZSAALEauvWFh,414732
7166,IkVZwmlRXKBUjkm,39,31/08/2002,02/09/2009,FALSE,FALSE,qE7qRprNhpRanGdvz9PQqblbSSimrg0X9IFhnkGfUHB4VryFQmKS8FkPdgY8GEfAy3aeA5HO3t5jZqGkecWEWiY4h0EHMHYQlAGbRTFUe6YOJBzwZxeoraoQfg6K1ABvVp7YkoTKXCkZ,642018
7167,JJugASsZnuiKWz6,225,07/07/2002,29/07/2004,FALSE,FALSE,bLveUQp0PHVvaKjRmHlHxCvsixcjFefRRcjG64Td2THrk96u3MSfRWQYaC5hxGvumEe8lcVryIOd5DHj0sq2M994LKq49vpwiWFge7Ja1kqIIxcX4VqEa2hmEkxawasCcb4i7lE3jPBl,132893
