ID,result,revision_date,branch,author
6277,RIYZJyht7OydJL4axPvgolVsUE6kokUett1nizccuL2BnUi5cnwEddqpwpEF16FX4TtaUR28wSwdtTFAfBIAxQAQCL02uXlyGfHTkIlLvxRLqM6ckEk0yEjnTcXIb9OZr8XNMwZWa6P9,2010-07-22,318,8582
6278,OXSqxu9B6eAHuctvj1dsztQyoNZ1zjnd2h3Erim68VQswRl7NdaIW1AfHeBjUHMX0gONipEBOguechCWlcoVJfHBgY7NgCm0J31PDXYhZY3zHgCjbo82d0OVYNrKs0fL43UjpwTNDH5u,2012-04-09,973,8827
6279,VXv2EtXSog0zqOyi3r4NLc4pUuzW4dtGSryVFmHLgC4J5egySW14Xqy3dGhU3AXLwtg9ZddQktrJhvt0NAEimztm3519ExRfotWL7gZy3kUn8oVsWrG36zi7A4GeleLxbMfyZh2qlPoC,2017-08-27,7168,3342
6280,kJmXqYiyLYLDa5MYYhMvIhTzyZRrKgd5P13c2yGDoqmAWzQpCQn732GC0xiRG0op5QxiBugjaIHc4Sd9Ilp42fBXv0mFQz6xC7FGCsoRuEguvnIhTiIfLtwZOawKIaSlMTZ6MW7a7XKy,2007-03-12,8012,6333
6281,sEvrqblSLq1l5dJTv5hbNLU7lrhyj8b6yocDpl5vsHvgfVedO0CDtK4htyF83xtMP4xRBFoKAvtGZybQNDks5XMnu4U0f625YjRkhMcIM2D8bxH5WzvzMAR1rJhGuxoD3xs0g1sAlbgC,2017-07-03,2872,8979
6282,wZeqLCsYSZ2YpVXYO9EnERYfGuNvdOhc6lTVT820FUhH8UVQDHyUKi1eA8jay74D2ZbEBBFPHNiuuRhwZ7rVaNSYtyVUZbBIZeOi2RPBCiM7AHutbxB1PjnpHDUMqu0qLaUPC83IrqS1,2018-11-03,8151,2994
6283,Dl3maK200jaz6CVSsgvjwfqd32JjQwowpsIE1OQBheYdhDMpUAJejy0i4ZshATjE4oKO4QadQuCRGN5zqeOQmKN11jKbfsAO4Ui337uEjpOyvicqe30fETcuaTWUF97htxWwpB5stJq6,2010-06-23,1567,1777
6284,Hd6m1fJl2xckla8ksqF8MqBc7Hv5nfyCNDNmCUpOov31iVHTKFOPTGGabdpttO8W9aWiMWiXB0UbwK4mAcuhQjtH6xLip5fZwh2I8iHyh1NcwpnRjDtRdaFarPlZL9rFV4oPRvnbU6AZ,2017-04-21,8204,7874
6285,J38mMO6Wbbat7snhJHG1AY9xZR6hZqEa5TQRBF3H8Sx0V4emTdQNKcQu3KM5RY6uXAxnbVgDO83skJcfwTO6a1QcCfX038zjVDcUG0K77M8LjiJusrI8K9UguVk68pKQJTWhqHY6IQ9N,2005-09-07,5422,28
6286,WnIMz1YVs6kuPO9RCsCPLlDkSMz3AGnocGkUh7aR5Bztgoq4RsLJCnTujh4nCeVlS5RJootERuUKwTDnf4mS5emzwzv9DxOapNblWgPn8H1RSJ7PeQHH2DpyTcWy2uAeg4ei2cR9p8Ty,2011-09-30,3729,3416
6287,2ffxqGhlimR4JbuNGXvYoZWB8Ic3t1L95t6XONyZW2AQLXzNOGsOiI8dIdyhon1qaR9aeX83jVBvYG0lSOpnJ6awudOvYQvsATz3YZt1HzpMHNECmNPZ8Ohd1NpBINeTkTuER7M3fygU,2006-06-11,3019,5991
6288,YLIKAVuwwVCLtrs3UWmyc9vpAV4KrNMnhHm7ETSPj8S55BKxFn95l0FZadJpajFjJYnlEvyADWPer0t9LGEENRBrCNglKmz92tvgYisUy91OllrktKeTfBV2X6j1ON0bhPl8ENlmXtPN,2014-10-07,7386,1399
6289,f519Ife1X3Jc91FlJarW9tggj15vvHck0IWSW0SCvukLEIngnoE9FtbvZVZQjtFPail1fxPSHpkPJUbaOZHHDdfHqk3AaBcCoVufhwB0Zv2aIMmE39CKl7M7DdK44O1FMikxk62bXQsR,2012-01-22,1832,6732
6290,8yHb8SaqJxbElH6L4wNjlye6GkwVP4W8ep6FGaG3I4oweyzQThXy1Z3JTKVYgEbOacj6K0EdpTbrJscRufBshiHFwww5FsXDdaWBP3Gcc3Ii7MAlsDnADsr2VeJXEJY65YOtWaC1ZjPn,2016-05-16,5404,2323
6291,wLNBFXAusdquusYTeMmj8QPSBwldcEdwWjl26X1iYdA2uRGrK6IM6imf64ATwgRo93YLGgXHUDLeQWitp3Tg5Qzy6F5BXiw1MV3035kojB23XIPkWQn2MvtsEkOBkVuwQTR4dr0tTp63,2012-05-19,1989,4895
6292,0VoG44obmKvTrjENRFmE0VHoa4jhyzUIJZKOrn2Wo0RS6hCtltmTTW7fO9qAVHnw0nJRYzfnMQZADys31z6ENAzwbpAs62BhMfcTXvVvN8HD67cZQxIfKijzxXzsyxrTO2xhWZgGeL1O,2006-09-12,3807,4587
6293,NlbJtfWo5mfA5m7aRxyEJ4D0RCB9rV6BhVfNVhktfJmt4fK1Nb7G7vUTik2rdX7kqddkHtEtNFiART6v1JvQXzEvALpvp2PILCCaCkudWN32NTBOnGzTlrM0Zrj5ETDUzZzOQgsQZR3K,2009-11-15,7494,4292
6294,JaHjC5he0LAVBzYDJiCxex7HYi4TyB4NJ1voMeR42UYEfXPk2zAXJuMWd9KeBNqyRxLJDu1oRI5JY2mATUa8BgEZoYLMUx3oojxsLFgI8VGBzC8kXJKrwrxvtweojoUdPQfyF4zOxSAp,2011-08-19,6121,2663
6295,akzKnL26wC8Zk2iTAnvjhJfdU63erHVqM2N8zK0DYjCD5Zn5tqowRAERFWzqSXOoqSMroje0wsK8Gch5T8uBdiZLy63dVJuAUYWmM5QJLyAizGLny4XTmNLH3B3sqBem7KosF5sXrlzo,2012-05-11,1182,2958
6296,uQpbwbXGMPtLCidKUXkpcdh2M9mBXhjDpL7ZWD0gwhf0MgVJHpTLPqPRswPwzVtpqpg0lDyQhE257rqpoc3sNXx95prkyDrbxzKgAfiE0DnLxUUBFjIWbAcS2g45WOceXbHHhKpJ4z1K,2015-02-23,6382,4868
6297,VqeP5V9xX2odkmrmkJyWNMd538bmIShPUSjqtNiBcTuofLiRIOjkyzXJMiV63XoFUYIRDB3Wlw33byZraJd4s6bf5aeK1lHFppUHDQOGVM9C5erXJngu3uWY6nWmhsf9oyOweRoJ4Wif,2018-05-06,7720,640
6298,sGBOEXL5S6LZ4ljnrAXGP5219XzgL1bhE54aqR4RnTdiGPPTx4x6BcKwNJOrhotbenU8rJ6aFGd6bUutIgtRDfflvHMgCNt8jCDc4Qln7X059NV3ZfiA5cX9ItNj6aY2WeXZQRz14FTq,2009-07-23,1648,2519
6299,wTHgpsCHoDULDCrh88ie05mHqqF0JrUiHqxnS2NncPvM7nx2XvrqBHq0qA08nM86tvEXPEPGu4ClKZKC2McXAnh9966SBPAPRydLjanTgl6GFFqQzxFauk6FOFYSH6Ef4xTW58ccjI1Y,2015-12-09,7201,2612
6300,PpcNJkeq1Y6eCUMjgaMSvUV1Vm0mshXxLdDbe1WTSnehC8aO5S2ROlJ5Ul2ht27UAJSiRvFpE29H0xzXMmqapGikTHG28yjapKg3p17KMMNWlBFhwfVHLho4ksOJoMqPSjcqQ6rUogNc,2015-06-19,8161,6673
6301,CjGddcPIfmS7mxfAg7DBjZQ0xAcoTLAXs6HFGNv0TTKnnur1BN65J7smSQpd9lzTm5Oqpa4SMNrPOmNCSlnFPENvNfw0hS0se1BrgBMlTnt6PdXqCmKY8tEhsdcKnDu3W9vXkfgRZCwl,2016-01-31,3695,578
6302,HFx5Hcuvwe9DjB7P3zkQs9GgG3956cMb7rChQzw4O9lFgdrXEhsfqOCH9QzOcyyTShF29Z8DDpBsYA9nMl1Zuquto5h9AibZKRw9XzYoiobAMUs9QLC17ZjmxWNE18DfOmhHNAPWNM0G,2011-10-28,6971,244
6303,MitygkcvsKLBmUxjl6wkwlvP6pnujcWDz22TPO9oJwZCzNu3ZQeS75hkwd106sLPxHMtcdTW7HbAMtas5uVS8EG3URhwWIsbkKOrBAb56IVzehYDCJ5MW3RtBSYK6hAyZAaCetr4TZV0,2007-09-22,5261,1737
6304,3duNMfEq3fqtmQ9ZIgZeHViScB27haAt3lRcwwm35tJ8D7SCZ5sM14ph4bvKnGJce6zA9gnV3fiYMjPetzhlsy295thUBbQzjreHIRD3SWSVVRVUMQbxihtqD0EP8SUcPtyfFHWbwoTW,2017-05-04,8862,8995
6305,YMHuAdQC7yDRNy4AC0GmczPF49B4NXKhNa1wKkbwdvhREEO8uTTpaALi7CzBcWykngDw6HzcYUIqS7BzuDJ4DeGMOSyHuaTH77nhAcBmd1RF2eQ9B9QYM3gJZ1inTrr7ABtVUdzSBgbM,2006-11-23,7173,6174
6306,CyFvK44DaeIJ4XTvJTF0v5piK7XpcU6Ygxkem6xFGp4zVpYnNqC35e9HJhkMhPlGhtmGwyJNgAtFAzNfjtbvRDdCydVEVkh1ExSlCS1YgzW5u3HTTFmyxzzdQkRTdE15c1AMhmcR2CPb,2017-04-29,9475,1602
6307,VCuQ8tEO8yUcAh5b8ad224vrnV6ukXwsRW7bUl7sxwOsRAQUHxdQEZBbQCmmxUolBmKojeHWcuFGqCamFlmx3fo2UgLR8V5cHmrpzlvnpHyUU5vNl9gMr1rf7STDT0YHym8DVvxdz9Hw,2009-08-15,7060,2570
6308,u7p8ytvQ5LrhRsTztqgr6s10MDWru5xou4SVKZSE1sHKEPMHpRDBx0cCGzvvXDgAXDxWZ8pTYb0Okrw71PCc1w04bPPVnhryLHwAczrrmtnW9ObYCy4HBEIkM25KsUp0tBCd4veChUzH,2017-04-27,250,3542
6309,y0SzmkxH9Lyj4h8SEwn8L8dRT2jqOAbs8rV1B0OIO5ds75HAVhDX06CzWAguAG28uFkMLHQOietPevUXujUq7E2CpgeBUdIHCf82U5zORzzVMwUlqIAbwLBqMihomP4EVmN9wbDztGZI,2011-05-16,6160,9411
6310,L2ULdrV0dSpwYKlB4u9kjUzOFLrpv3bpsoct4skoQWfevQajeYNegPT1DFGS9qFk0AEtr2GMKVTMzUdyuIKXp7IcUlqzlSpkR4nvLr1mRBUL6HBtmSi1fr531mZFMRk1qt54rrnCRiGo,2006-03-25,4973,6034
6311,k6MTtxFj9t3jRva9acfMLHC4ofj7kQQ4GMfPFRI2oV57xDvfHHOKcTCc4RoNOH8sc9cFPL4ITmizLEGluDzdCGbxKDUxn4ogWMexlpQ5NF1zuMQ0KDcKRfpWip5M1GfY8Cc9kT9Ex4Q7,2008-09-21,2930,2599
6312,wemjcdO1hHP5uEEGjc0ruRP1DXWXOsI5n8ZXe56eykcdDEUt0KXwwUMeOugEH0ny9USwoqmngV3Kzvy9DnhEUVJSv5ItZ2X77netwiFJhtQaaCpc6hAdTidnK9Ash3Nn76MLRFMfhXhk,2014-05-29,3304,1256
6313,Qqw214oZJ1ixhWmogmce0dL1Uf55B2hcHSc1GVwDRxCagZ7Lv2EdPW2we4iW8sXQTGpP3uhK0ZMCbuU4huJIxEMuZpWMwZFjZvHausRBV4m0JzVtjnyNiPdO34zNXVXaTnnpn4KzdIw3,2011-10-10,5151,5097
6314,UmmJl2AJS2gz3DnAgMggMqGpc8uacjxiTP3usOybndXvXV6ZewXPyEYog6rnHjrsF8gnJ2RSXF3sSUSHCU5qLhtP1PNwgLTDwoqYySQleF1tLpVMnjkxoAghPQw4pevMv05no3SuETMG,2015-07-26,9172,1841
6315,4BI7lgYwIIJifV69Up8UurhuR0tUya2QMkAnWxkPbJfguuOsWMw9AtbMdYqvwE7rQ2V5VTngEt3kMB9glA7ln2PdJyJ8HzcXLxQ1YTWDjQ5Rz19cYJJvGWEXn2vhJpYOQgYYvHHSo4CX,2017-07-04,8649,645
6316,yrj8qqQzt2Oghy341qBTclqQB0HLTqapPdtcFaijPjp23luzAIgR6T0NAS6zjEfCbiQEFbyaHbD26yXaFRLLKJs5ngbxesALEmbUUqujTFJfQ7QM5ftR3T2SzVai9B6Za2yTXCFZgl1E,2017-10-29,9613,8592
6317,PP188sRutIf9PLjSJuFXJ7z3aUuRbxSmquTuJ7arkDkOhGJVCj5QIRgSZ8io89T602Se2yJLTXxFXkWTLZP21CeYOAULZwtlunXoxocOZu6ueb5ymPciuaEyX4Q1d7whnLUtNrfh7BcH,2015-05-28,3778,3865
6318,FfjKTL0TijQ3Xkuc8ZHSGLl4t5kt87so9ew7YlNcVAKnalJWQAJqmmp33oaYkHVl0m43ywDWLo6GB8eHvNc7yCBXy2DuKz1OojwxrQie7we7pj25KTmWoXxxkhF5sSLWxsbcLqZfp7AB,2010-03-21,8268,7367
6319,AIk1NfjRw8NKLmwolIK6Iatd3GqqWvPgz05jsUIRIJqMcPUDLWaa3uFkYG7Hy34AtrVUqM5R92x8uhAovneAVzmEvVLmWBdPPpdv4AW9bIbB7Gz1FTVKY4o4EQiUBT47ZitEDPuvRfiM,2005-09-05,5424,7557
6320,fTgCqT1VAirnbB8IOdlZXvx0jk32VcgdJ3zrw2RFqXDehGTPha849sRugqdGZ8AiCOeiMQVWMgs9rSScQnV4dmdalFLGYKqsXfcTmuDQEmrd9SCNXAzvnFEauD6HFP7BzAlM080fkE01,2013-05-23,7632,1855
6321,C7sYV4FSbCjiy6Kypqn9q0XYJTLiPMgummEIhjq55TvxZSro3BMNWbmMjTOBtgCOgy5L1CRF9sEXFj91mgoOASYKA2iNUpMYQgRlWfx0tGOoWOGAUWYM1yNNavL8eDuUfpHiRYfHtxe3,2008-11-04,6292,5693
6322,wi27Q9hbTEKlUyWpV3IrHhs61RdDUTJq6ZM5KwDgIpPNN3w4byiKlGnO06G9fdH95do4laei0licSet8ejmfv8F0v8FOqEBpiQStP1SAT9U9iL5VNIe61lN6YyInVQ1vk23CL9smQlLv,2007-05-15,5282,9836
6323,CuBijFy6CWVbtppDHiZqR3JNZ1pPZcSShillPTLfE79znR3l6InFqlSIkxJsZjgkED3KEEyyW3lU4UkH7DSRyMl6QcAbJdFfbZvkXth2Uytw97OPNBuWQPw1b73lDWp3yG3ej9tOgZ69,2006-01-14,6825,6574
6324,NuOHtsOLn3Iaz5z8J083EtqNSf00SwYnBlXSIhJF1r1p0TZkk8zn0DNeDAzN2X30efZNhg0lq2BX2BX8GPQU7vw7X3OHs6NdyBKU4LCDIO67BzmCm0HmHi3tsb0oRs3uphj00CE5NMMt,2013-10-15,3709,1550
6325,RMe1zkWPIbmdVXwZUMRdQvMkwLZ4VJ43fSWFNB5FLUsZaljzawYmhcSfA4FnLb38gs7DAqMTRMS5DwKLmjeivSVD91FS5R3tat2rngytkFUUJWcNu4Bm6UMOX4DJl3X9SifT4ciFuv8q,2009-06-06,2782,5431
6326,Y1iBQRwFgoUsdoHqrVCl0JSRW51LWgQWBZvtVWsBvZwQIzmFnR8n8RxPjQpValtAY7qD3YVVmAzaWCJgTviEhnYtmgKEqXkKqw2KIiMP6nA7cW2gHIBoCocuj7bWNQoPZptkJ8XvjTI4,2008-11-19,2237,4253
6327,on7iV6HCTHlLGzBp8viwmRXIuQFtfhIJpLskTG3dirQCXMotRd602enWQyxF0Xgw9cf5HbV22EO4BVvilWbClRRKhVTeSxmKKeC4qtm0HD8xQsV5DPde6eKrLVXvH1jEbEtgS021ul4i,2011-02-05,3258,3011
6328,AYbDTIOqUVtUW0tQd3VL8ymMWmuUkmYraivsZguT0DM6Hhf32nEZHs0LvOqrX3Gr6C4yFA17JBV5mpFzG0c6i9jsrj6LzC677e9Enrx1wGPGW5jFI0lgaJJ7cLGgDpHGFY8HpAMYDlKb,2007-11-27,3892,6696
6329,A0C9bZhxVCmblRyG9JA87bZIoMdz8rO80TgMnIpp0KwnYvxvwEcjdWzib4UO6sznyolRvlc0eUHxpwu3ZsC3Pofde7vtxatIUIztJf9LllFIOC2oKbyOp5XJIHxx0tDDl9ch6At3s1Sn,2009-08-28,2708,6371
6330,FGiVmfcYuplCsLU1iCgPjUsJs4fynulv2VstKraFgDwQYqLggaEf091uYYnr9ovAE0KXdkq1lbtgibvBt8SMpF42d7VvDtF2RwMigyD5uN4ZPVM6nm7BVjU96R3gP4y2V1OvPNe55Xcb,2017-10-25,3011,6209
6331,uYIavEgsbMmP4hqzZCEYHbraICF8H3ybovv0wXGQUfTClOAYrnCIaOATrrSs9iliYLlJvzCC5yDlHoz3CrRd0pAZvcIEEXRw4voZn1m1kAMmKZLD2ZqRRHrsKLXSq77igRrWAZPKEZ30,2013-02-09,369,2188
6332,QFMpr9fwD5PcdUKmDoF3szCcJfN1N1Qx6BCluR1hw4TFKxruPQxyRVobDufLwniLpcgbSj1vxiHxg7SWycm7EbfkXkhAvpuIVHasQPcqYBBsO05GcJXTBlGN65ErB19Hy8cYgjGiA5iC,2015-06-28,4171,2241
6333,pbimRbGtAMvULuohC34PXgj2DzSFDEwKjgCjTWzX1tXTyvWQRAAh1GKI2pjcIBp6akvorEOpDhXnJPERcCyCDPSdW4rnwXO0Da3NAriMwUeUsg8nlRAGMm3KSSSxXl2qShjsV0RudlQs,2007-09-15,9040,3686
6334,5DBfWInahs5sZvzKbxBL6QRuAPmlWKZThc1TjXTK3IKm5jVsvGR76i2pwReHgBEXTlK63glEe1SxFpya43zQ3cW8jMhS2Mo1EwTUZYzPeNcFQFjGcEMmLye1OLWq9SLSNatTWeBfDkvp,2010-10-24,6006,25
6335,nazy9BpPSbFNCIQMCK2zVQu8DrilDy27d1DicWSLvdA4Yxc5TjnyY2JXp1vRcDMdjIuKFrtp1qE2P0jPOnRdKDiksp2llBsrQhUPDSzl086rxQIzSfDzwsSgkJbazID08XlsfUM6ypnM,2007-11-25,9536,2443
6336,hDTF834hOyo30Zws4GtapaU7THAGFGZtW92wz82EcDdrpSFY25RAGWwHsVv02xcIY4g0gA36Op7l6mSABmNJyZn9NvDdMBLolVTuvO22CVwbZLKGCuzQjTT8Rgnu7ZuMeSAlShOxtVGd,2010-08-15,6045,9791
6337,k6abM4ESBUcPkH4nlj7HLjxefBhOM0UG6lKA8SAjNrj8F9Nmad2DNc0BI55KX0FK9WS874pSjX3d9zZgy4xt8R2duI1CXzMWlZ8trOogxjeziXCTgZWcCWMsdyNyCm4uLh1k1qykQR5Y,2005-07-13,4908,1273
6338,Gig8ctTPMPP3A0eLpuoBfbbzkwMvby6b30sdG6RbNmXmb4jaxutCY31oGqXqhiyYSxAJHAEscMy3DzYqMw8qE3D99DXajl4py9Tn4ZSwqAkLF7lRSrdvjHTYuAKEmnI1RIFEfuvweLAD,2010-02-17,6433,8196
6339,cFI2HJGqp524OOKC2t462hwh5qRXHQF3GJmhfQtICZYk21iQB8Lk77I4Tl6a2sjZz8xElmhl9v3dIMpEIBVJEe6IBrO4USQUz9u3DdoZakkLEpwG51S1XaUUCpD4YmRrfjnJbvBpW6se,2018-08-08,6878,636
6340,4H8cAY7ZoZ1YZtAyT3pfBnpJ0mear0aQlr9RoyqGmNfC4nPm54LAFiURbylX4grx8kwsutJeMj2xHnPNX1fxpaLCWrz0NTMFgrDU0h2MuqxgphKyjY9CB4HiYtWC4SR3XwRZk4W08SC9,2009-12-14,2281,304
6341,hARyTJElke5HL0RbZ4J3PuOoBJEs1I5tWge3BcjNspzF8PpIAkjsgdjxwmxKFWubiMuoVYZ6U5Lj4Iqve5rQiNN27rHZoZIW5XhwfAwmKmXkS92n5CpJoe2U81roQAS5xyogl4QdIEF5,2015-08-14,4926,7618
6342,yeemt8rafMxnTIVKUcxdUWBBvMAjZ6fWRu0wgqLyHOBZGmKAt4lXzGmccc0h7HBirbWjSjooR8WGUm4IB90eVIhKHYUDzn19MdspQksJP7F0ufH0irf7RhMj4Lb4PlynHW404P2bRqOX,2005-11-13,892,8527
6343,QdfIH3spQJvFJy4oIctYlQ5TzEqkSygNvynvGqgOnOkvdwRcwkPj7BB9iMSCMIXbmhUUKJic5euWqKzCwNyrj6QtxnN3XdBe1IJ6c7RmCxocQoTXWQP9Up2pRkhg6oEcdQfiB3jz5Lpw,2015-05-15,1969,6906
6344,UzhHNBKLPdo1auqXsL8AJvVdqaDJ9FWdIYMGH6PcFTShOrZLeRDHzb9jdDbx8BMKHLtCikQv6g50cyP8A2prBOnrYmmDfcdEGIZC8Xm3BRLSgJGpycwGVeI3hCn57NQdD0tUYM9mPvqt,2016-01-13,2128,876
6345,f7PCpXsm9gf6uq6xBrPpawQmdJ0kxY0M1YaA8OypHGU2rD2iz3sVFfytqnjfgIylqSEVQ5zx3khTbY5ZRRv4peHVjqTVoTI9StLY8hS3D5cf8fSSsJOPX35LLtwkmeIjbhBrMgau911u,2009-09-03,9575,9221
6346,YBnfE3mYyAMPusRjx2DaekFLseQfCLIjWsLl1mei4m3LTL9QkS6Ki6jy5bwknHVn2n3CgqrKXff1r41he95uO8AZIXqZ045xRPTqS7u4kvwCasGAkPFnMlY3md3J9SUdkskbkLOhPAJc,2011-07-14,9804,5691
6347,QpzkyRlp0ZDzEk4SbTcrIpaYAiYLb6sodc3UctoTH4kKIZdoG1B2fRSlObkQ2aN4rYVlrj0roJkNEPQlEuEk40IMKSFBJYaqqqdtE26hATNWqEg9L8LIVn91PIbZdziQs3gYvghMxhjl,2015-05-03,872,7679
6348,vG0KMSVDqmd5ahDLu7owhINob9VxDYOdmWoX8YDaidsJClvQeY0pIthn2LsN7hASXASE3pMW3NOEZDlzNETohiV2yAexpzdAdawCTqWyLev4fcNyj2A2OVuzoZQ2KZqEtNl9RjggsedC,2007-10-27,2305,4352
6349,wpNwzlvHp7X3adnwxrLR1OhAWdJu1sCOC4FfL4PIcdUULnGO0rOFPFeiINaVbBP64J0gXIk3cCzX3MysW53Kd786ZhW7d3qaNXZCwk0sGVmMQHp5Zs8gIFd7L4G0wmaiWYJgxw5wFLDH,2005-05-27,2409,3528
6350,1biv4KSI3c02d95e5D017JImwMa6BVmZNy8VEonMGAmU5CTFPjMQ5yUsS59stVGhzaooAkZQZov7gxrt2UrcJVeYeQCIp5cu4EfeXoFoJ61QDXLeOPzZooYd6PKuiRkeLACcSMVOPCSN,2014-06-27,280,6240
6351,Eh4aFDGQpBiHeUG2VWFDUtMC3lJlVL8s4CqBXKZI4wwQnNu46Z2IIRxUU1ge3e4eC0NboFfK66Ih65Zp1Pp5T0jmPVqfo5Pa2SNwASQ14rLMJPYZc0noy8LMQkMTYAgBrsposmpi9xBl,2006-01-04,1471,9657
6352,6RCxSll3HAfaF6c4LJeakur0LEoB7ji3GMWH7stGGvhrGPcCVHZe3CZMkMmN6k6hcmT3kU7daYTyN9t5lmpzJD9DwJhuFfKgy9Od6jbAK6Detk9kdqmU4HYYnPGbwMX5OxANvQ9CKppN,2015-02-16,6246,1988
6353,J7RZ3zlrl00qcAN7iIQ5kvyNrjJPbKYI44Rz58BYLSm5ZSjKbro1OZlYIEsTqWPabswisYCkG2uRJ3xYA9xtgg3fS3q1QssyDMdrgAbDpDuVoUOOQTTqig35yRQzrLUYK5O6aF29iuEc,2009-03-12,6669,5072
6354,obk6YBQgSi3OulVetWLtGRxLbUIxcbIQaSKPlX9Joro2MnO6ZjsZWG1WnZeE2cE1ZmxcaF2WWCEYn58yFLY2st3UaxlM24QMmwdkzwgTrWCTCdtsaq9rDMJpsdBmdqdbw2v0bY8SpFLV,2008-03-29,5514,5173
6355,E3vM5iIanx1Vv3zA3khKr2QCrqC8By9ILEik5RgNtVNogmhvPKbFCHPLmsePgKZzysJqVPFmETaWpmgFIQs0W3GEzW7MwQri5Xzyc1aAFyBsq2f9MZHQbic4lF18R2zym2bRxrmRzsui,2011-05-25,4560,8363
6356,07AXJbGX54MXAcsN9MFybNMew0aty4CNs3HU2coLvDW2eOQXAhipSifnvfkTAXjB28oGUYVgi4DX1U9ijCsQVX5JYeiX1VKYeUAgjKDmLCHXfIvbfCt8oSqfDfs0z8pMtp2gTd8Y9GET,2007-01-15,456,5601
6357,sH1ylMtMofdEcNxNW4ozQOHBEV8hNWPe0cHrG0lh5p2yA36wT16U4z9eA0uQOL9RP8O9FGHfTG3kWSAKYMOWZ4kAdnqPGUSuqkiCo7qMtbBx5ZHrzj1B6n1VXNfcZ1Y8yJ4wu8gbfBm8,2016-10-23,3335,9777
6358,f8ahcRxCsMpbbNx2CC9vfV71Dag4B3cjIb7aa1fhW1DhTF9SOt50yTjKBidCu2BzuFS9QWbLgbZnRZi8aNqR7luy2xY2XdwdzOwNwAC2SuTW452mAflhMu1IVeHc7jxDp5yDmVMaLy9M,2014-08-03,9955,2699
6359,5w122PRFWo1R3j4s7Qr8HyApTLVYuo07kKhLs5Laosr8d4gl3QPBq5zGwMiq32Vrx3rtCsACFQTYHBLZotedYzRoUbZfWehwX9KkMxjLQN5amb9uAJCJY1S7mDYlTeplthBI0lM0JTNL,2014-09-19,4250,7933
6360,boeNcXYfqN7JY81viUrFZ13Z7L9EoHDvBfJo9cJVJfbnnDcLbbmjJ7dkvFQQXT1iJMI2zNvGLV54ZQv3tymNedlECi34M27zo3db4jVOpgYyBjLfTWhiqoDplE0RT13SXGPgwU9KdYh7,2014-03-07,7652,2069
6361,XYk0VZIAzyz0sE4xnGa4Tps8WWFSGFkyAY45RD787Pq8eIbZdtU8WIJrpld8Tz3tNBzUK9gjJb6D8ueO5qzWulb2OMQpk8oIV7ucSHOdNvz4MFt4HODnAh8lk7F7t18KwyrBAB5xbVJ9,2010-02-23,493,6996
6362,cViV5BHy8J2UBRuVwpIXXs3GSPMoY9zER6fXTnPvq3C1JlvKlxMGYSvucbDpzdZ9TyDFvXCJaWrepC6reBClwsp9Lu51jj5NdDhUiqYOuDqBlQEZfVLxayMlID4BbLj0bdAmflJyny0t,2005-06-09,5835,3246
6363,pfWOYIwo06MevWwjd0kHQc43MWJm8djdp9V5yVbSrVviZpCQBQPLDRoNldCB8KqXXszwB0vIYRZ4qVdhU2krNXZXVHUVTaThpYLqzQPKfHxw1thQ9frGj8J9Tba3gZz882ORKxrEnaMG,2017-04-24,6534,6774
6364,kDVxtN8rPMXY0VnFRzx9fPFLymcJvCZp5xTcDBPu4hC8aSORwGzvzgHV7J9Gvz5NwrdCCLBQkDF7NHvfYKWpNnzYq7e3BI9EmzLszMPlEiLwaJI0YeskcP9J2EVEqHObEAVY6DpM5vko,2015-07-20,2528,1874
6365,zofgaYmWzC0v0K57TtsZxt3VygoqpVqzGyPBmrBpY9i4M4Vv0nUtVitFvKs4u5qdVApC53UlsCByL8I3K30CA6ehEJPb9G4cSEiMPTz6SsASg44wCyt0EodYgH7vn3mmHigGZ6o1D3uR,2008-12-13,1600,2849
6366,OdZLWEYolJpIVDSYGYK7YyXFJ2wL3McVGxhKdbPDK2ePRgg9kVKhBDwaFTBeRMuZrUBhgI5pJGxfTHynWwkiB5TCBGEJZvw7HFi6e8dcZeY4QQG8eXHemLXwA8fZDvPXUzXNj1IXTHIg,2011-04-29,1286,7627
6367,AGoCnRU5sw6fdDZoPAja22ZmOuKfD0PlMuZ6HNuDebfw5n4QseRgzW3HrBx3Gz21hUTsnchBQg5aWmrl04wjjswz1SPFa16ojoPkTLnP7QQSacuEULCMCTRyid1VNbkZkR0sXGSpQhlT,2018-10-03,6189,7307
6368,hKuOytmQWaCzTSCfp1sJlCrN3X6fr8WEEdxCqWk0pkV6EcV8eGolvQwfchUbxGiXE8uze9ySQ1eBqvJbB7BlUvSyrSjJCJCiC71GrgdeRVU4wvyrX3ZzF7DTp6IMapQHy59s3DtfegT9,2017-03-31,6124,5792
6369,d2vJtNdE4iauXQEmFNF0vFxUJ3VinE2R4Lth3HXlc4yVm8HNbr4NSLKXEb9014a0pIzMhgt7zeY1RcrKwHH6Kp9tBVdbHhthd8pdJ5q586XxwSGltzDuxeqAJGKMCR0Su1YSwNB0aL8N,2014-11-02,532,363
6370,O1sRd9u9SpUDue2rFED54xzfyMTlgcs7Ic7LiizvGYAH38G6TQINICxbCMdQpIc06X4ShrIhPRyfwrm0GWSPUfzGogIVEiG86KKgDxZmIk70NRoUknJSzNfbiynBiwcrLzjmhGwT7qHt,2012-07-07,1341,8819
